manufacturer_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,has_warranty,ownership,type_of_drive,is_exchangeable,number_of_photos,number_of_maintenance,duration_listed,price_usd
Lexus,automatic,silver,167835,2008,hybrid-petrol,gasoline,3.5,sedan,False,owned,rear,False,10.0,3,7.0,12300.0
SsangYong,manual,other,43000,2014,gasoline,gasoline,2.0,suv,False,owned,front,False,7.0,36,31.0,14950.0
Nissan,automatic,silver,288073,2004,gas,gasoline,3.5,suv,False,owned,front,True,12.0,18,31.0,5950.0
Audi,automatic,black,125000,2010,gasoline,gasoline,1.8,sedan,False,owned,front,False,6.0,1,31.0,12000.0
Mitsubishi,manual,grey,275000,2004,gasoline,gasoline,1.6,universal,False,owned,front,False,5.0,2,31.0,3800.0
Hyundai,manual,brown,310000,2004,diesel,diesel,2.0,suv,False,owned,all,False,12.0,1,1.0,5700.0
Mercedes-Benz,automatic,white,143000,2010,gasoline,gasoline,1.8,hatchback,False,owned,front,True,9.0,11,31.0,10000.0
Audi,automatic,other,218000,2006,gasoline,gasoline,4.2,sedan,False,owned,all,False,12.0,102,31.0,7500.0
Mitsubishi,automatic,green,233000,2000,diesel,diesel,3.2,suv,False,owned,all,False,12.0,2,17.0,8250.0
Fiat,manual,black,300000,2001,gasoline,gasoline,1.2,hatchback,False,owned,front,True,8.0,12,14.0,1500.0
Citroen,manual,white,457000,1999,diesel,diesel,2.0,universal,False,owned,front,False,12.0,20,31.0,1850.0
Audi,automatic,silver,430000,2002,diesel,diesel,2.5,universal,False,owned,front,False,5.0,16,31.0,5000.0
Ford,manual,grey,159000,2006,gasoline,gasoline,2.5,minivan,False,owned,front,True,6.0,4,31.0,7300.0
Audi,manual,other,470000,1999,diesel,diesel,2.5,universal,False,owned,front,True,12.0,57,31.0,5000.0
Opel,manual,silver,340000,2004,diesel,diesel,2.0,minivan,False,owned,front,True,7.0,7,10.0,4950.0
Audi,manual,blue,250000,2000,gasoline,gasoline,1.8,universal,False,owned,front,False,5.0,8,31.0,4799.0
Citroen,manual,green,333333,1997,gasoline,gasoline,1.8,hatchback,False,owned,front,True,5.0,19,31.0,450.0
Renault,manual,silver,0,2018,gasoline,gasoline,1.6,suv,False,new,front,False,9.0,1,7.0,9500.0
Ford,automatic,white,52000,2014,gasoline,gasoline,1.5,sedan,False,owned,front,False,8.0,7,31.0,12500.0
Audi,automatic,black,53685,2014,gasoline,gasoline,1.8,sedan,False,owned,front,True,12.0,66,31.0,15499.0
Toyota,manual,black,71500,2009,gasoline,gasoline,1.0,hatchback,False,owned,front,False,7.0,43,31.0,4850.0
Volkswagen,automatic,black,280000,2000,gasoline,gasoline,1.8,sedan,False,owned,front,False,5.0,4,31.0,3900.0
Volkswagen,manual,blue,233274,2004,diesel,diesel,2.0,universal,False,owned,front,True,12.0,107,31.0,5150.0
Fiat,manual,silver,81636,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,False,6.0,1,31.0,9800.0
Fiat,manual,blue,275434,2001,diesel,diesel,2.0,minivan,False,owned,front,False,12.0,1,31.0,3700.0
Dodge,automatic,other,191512,2006,gasoline,gasoline,2.4,hatchback,False,owned,front,False,11.0,20,31.0,5499.0
Peugeot,manual,black,394000,1998,diesel,diesel,1.9,universal,False,owned,front,True,4.0,14,31.0,1700.0
ВАЗ,manual,other,12139,2003,gasoline,gasoline,1.6,sedan,False,owned,front,False,8.0,105,31.0,600.0
Volkswagen,automatic,black,208000,2015,diesel,diesel,2.0,minibus,False,owned,front,False,7.0,12,31.0,25600.0
Volkswagen,automatic,black,151000,2012,gasoline,gasoline,1.8,universal,False,owned,front,False,12.0,5,10.0,9000.0
Kia,manual,green,337000,1997,gasoline,gasoline,1.5,hatchback,False,owned,front,False,3.0,4,31.0,550.0
Volkswagen,automatic,silver,65000,2017,gasoline,gasoline,1.6,sedan,False,owned,front,False,12.0,7,31.0,10500.0
Daewoo,manual,red,150000,2003,gasoline,gasoline,1.4,hatchback,False,owned,front,False,4.0,1,31.0,3300.0
Hyundai,manual,white,113000,2015,gasoline,gasoline,1.6,sedan,False,owned,front,False,3.0,6,31.0,9000.0
Opel,manual,black,300000,2001,diesel,diesel,2.2,universal,False,owned,front,True,4.0,1,1.0,3500.0
Subaru,automatic,blue,162544,2010,gas,gasoline,2.5,suv,False,owned,all,False,1.0,2,10.0,9700.0
Peugeot,manual,silver,230000,1999,gasoline,gasoline,2.0,sedan,False,owned,front,False,8.0,3,31.0,3800.0
Opel,manual,blue,380000,1997,gasoline,gasoline,2.2,minivan,False,owned,front,False,7.0,6,31.0,2300.0
Skoda,manual,silver,320000,2006,diesel,diesel,1.9,universal,False,owned,front,False,4.0,1,31.0,7000.0
Opel,manual,silver,123000,2011,gasoline,gasoline,1.4,minivan,False,owned,front,True,12.0,45,31.0,8000.0
Rover,manual,blue,195000,2001,gasoline,gasoline,1.6,sedan,False,owned,front,False,5.0,1,13.0,1600.0
BMW,automatic,other,290000,2004,gasoline,gasoline,4.4,suv,False,owned,all,False,12.0,11,31.0,8200.0
Mercedes-Benz,automatic,black,300000,2006,gasoline,gasoline,3.5,sedan,False,owned,rear,True,11.0,22,31.0,10000.0
Mazda,manual,white,130000,2014,diesel,diesel,1.6,minivan,False,owned,front,True,12.0,8,14.0,13999.0
Hyundai,automatic,white,74352,2014,gasoline,gasoline,2.0,suv,False,owned,all,False,12.0,18,31.0,18900.0
Mercedes-Benz,manual,other,207000,2002,diesel,diesel,2.2,van,False,owned,rear,False,12.0,1,1.0,13200.0
Hyundai,manual,other,272000,2001,diesel,diesel,2.0,minivan,False,owned,front,False,7.0,5,31.0,4200.0
Volkswagen,automatic,black,392000,2006,gasoline,gasoline,2.0,universal,False,owned,front,False,11.0,1,5.0,5000.0
Skoda,manual,silver,230,2015,gas,gasoline,1.4,universal,False,owned,front,False,2.0,1,9.0,13700.0
Renault,manual,silver,356500,2000,diesel,diesel,1.9,universal,False,owned,front,False,12.0,5,31.0,2500.0
Toyota,automatic,black,153400,2010,diesel,diesel,3.0,suv,False,owned,all,True,12.0,152,31.0,25950.0
Peugeot,manual,green,232987,1998,gasoline,gasoline,1.8,sedan,False,owned,front,False,7.0,3,10.0,2400.0
Peugeot,automatic,silver,420000,2001,gas,gasoline,2.2,sedan,False,owned,front,False,9.0,1,23.0,3300.0
Volkswagen,automatic,blue,335000,2002,diesel,diesel,1.9,universal,False,owned,front,False,12.0,25,31.0,5600.0
BMW,automatic,black,215700,2003,gasoline,gasoline,2.5,sedan,False,owned,rear,True,12.0,29,31.0,5899.0
Toyota,automatic,silver,128748,2011,gas,gasoline,2.7,suv,False,owned,front,True,9.0,39,31.0,19500.0
Alfa Romeo,manual,black,300000,1998,gasoline,gasoline,1.8,sedan,False,owned,front,False,3.0,1,31.0,1650.0
Nissan,manual,silver,166000,2003,gasoline,gasoline,2.0,hatchback,False,owned,front,False,8.0,9,31.0,3550.0
Mitsubishi,automatic,silver,450616,2004,gas,gasoline,2.4,sedan,False,owned,front,False,11.0,4,31.0,4350.0
BMW,automatic,black,68000,2015,gasoline,gasoline,2.0,sedan,False,owned,all,True,12.0,3,13.0,19728.73
Dodge,automatic,black,321869,2002,gasoline,gasoline,3.5,sedan,False,owned,front,False,1.0,3,6.0,3000.0
Honda,automatic,red,217261,2009,gasoline,gasoline,1.5,hatchback,False,owned,front,False,12.0,3,31.0,7750.0
Toyota,manual,green,260000,2002,diesel,diesel,2.0,suv,False,owned,all,False,10.0,5,31.0,5400.0
Volkswagen,manual,white,171500,2011,gasoline,gasoline,1.2,minivan,False,owned,front,True,12.0,36,31.0,6800.0
Ford,manual,white,411000,2004,diesel,diesel,2.0,minibus,False,owned,front,True,10.0,17,31.0,5600.0
Toyota,automatic,red,345000,2004,gasoline,gasoline,4.0,suv,False,owned,all,False,8.0,4,31.0,11500.0
BMW,manual,black,263000,2005,gasoline,gasoline,2.3,sedan,False,owned,rear,False,12.0,6,16.0,7600.0
Mazda,manual,other,300000,2002,gasoline,gasoline,2.0,sedan,False,owned,front,False,12.0,2,4.0,2350.0
Audi,automatic,blue,195000,2010,gasoline,gasoline,2.0,coupe,False,owned,all,False,10.0,26,31.0,14500.0
Peugeot,manual,blue,210000,2008,gasoline,gasoline,1.6,hatchback,False,owned,front,False,2.0,7,31.0,5700.0
Nissan,manual,silver,233000,2004,diesel,diesel,2.2,suv,False,owned,all,False,5.0,4,31.0,7000.0
Mercedes-Benz,manual,white,672000,2007,diesel,diesel,3.0,van,False,owned,rear,False,11.0,2,7.0,13000.0
Skoda,manual,grey,129562,2009,gasoline,gasoline,1.6,liftback,False,owned,front,False,9.0,2,31.0,6900.0
Mazda,automatic,black,293062,2001,gasoline,gasoline,2.0,sedan,False,owned,front,True,9.0,1,31.0,1778.43
Citroen,manual,red,300000,1999,diesel,diesel,1.9,hatchback,False,owned,front,True,2.0,1,1.0,800.0
Renault,manual,black,170000,2006,gasoline,gasoline,1.6,sedan,False,owned,front,False,7.0,1,31.0,5000.0
Mazda,manual,other,358000,1997,gasoline,gasoline,1.3,sedan,False,owned,front,False,5.0,7,24.0,1300.0
Mercedes-Benz,automatic,blue,350000,2001,gasoline,gasoline,2.4,universal,False,owned,rear,True,12.0,8,31.0,5300.0
Opel,manual,white,181000,2015,diesel,diesel,1.6,minibus,False,owned,front,False,12.0,12,17.0,18190.0
Opel,manual,silver,240000,2002,diesel,diesel,2.2,sedan,False,owned,front,False,9.0,8,31.0,4000.0
Honda,manual,black,353257,2001,gas,gasoline,2.0,universal,False,owned,front,False,11.0,2,31.0,4500.0
ЗАЗ,manual,black,46000,2012,gasoline,gasoline,1.6,hatchback,False,owned,front,False,1.0,3,11.0,2608.37
Nissan,manual,white,173000,2016,diesel,diesel,1.5,suv,False,owned,front,False,12.0,4,20.0,14499.0
Renault,manual,green,23000,2001,diesel,diesel,1.5,hatchback,False,owned,front,True,7.0,32,31.0,2600.0
Ford,automatic,grey,206000,2011,diesel,diesel,2.0,hatchback,False,owned,front,False,4.0,1,31.0,15000.0
Audi,manual,black,260000,2008,gasoline,gasoline,1.8,sedan,False,owned,front,False,12.0,20,31.0,9250.0
Renault,automatic,blue,74000,2008,gasoline,gasoline,1.1,hatchback,False,owned,front,False,6.0,14,31.0,4100.0
Volkswagen,automatic,grey,262000,2006,gasoline,gasoline,2.5,sedan,False,owned,front,False,12.0,30,31.0,4900.0
Mercedes-Benz,automatic,black,367000,2003,gasoline,gasoline,3.7,sedan,False,owned,rear,True,6.0,52,31.0,6500.0
Toyota,manual,white,130000,2013,gasoline,gasoline,1.6,sedan,False,owned,front,False,12.0,137,31.0,11000.0
Citroen,automatic,white,135000,2012,gasoline,gasoline,1.6,hatchback,False,owned,front,False,12.0,5,31.0,9500.0
Nissan,manual,silver,95000,2011,gasoline,gasoline,1.6,suv,False,owned,front,False,5.0,5,31.0,8700.0
Chevrolet,automatic,other,171000,2006,gasoline,gasoline,2.2,universal,False,owned,front,True,9.0,66,31.0,5500.0
Subaru,automatic,blue,342790,1999,gasoline,gasoline,2.5,universal,False,owned,all,True,12.0,40,31.0,3500.0
Ford,manual,black,135,2016,diesel,diesel,1.5,universal,False,owned,front,False,12.0,2,4.0,10950.0
Volkswagen,manual,black,245000,2010,gasoline,gasoline,2.0,minibus,False,owned,front,True,1.0,2,31.0,18000.0
Audi,manual,silver,339000,1998,diesel,diesel,1.9,sedan,False,owned,front,False,9.0,9,31.0,6600.0
Opel,manual,green,300000,2001,diesel,diesel,2.2,sedan,False,owned,rear,False,7.0,8,31.0,3700.0
Alfa Romeo,manual,silver,260000,2001,diesel,diesel,2.4,sedan,False,owned,front,True,12.0,80,31.0,3000.0
Peugeot,manual,white,565665,2001,diesel,diesel,2.0,universal,False,owned,front,True,1.0,8,31.0,2500.0
Mazda,automatic,white,301690,2005,gasoline,gasoline,3.0,minivan,False,owned,front,True,12.0,79,31.0,5400.0
Dodge,automatic,white,402336,2008,gas,gasoline,3.3,minivan,False,owned,front,False,12.0,2,31.0,9000.0
Opel,manual,silver,290000,2006,gasoline,gasoline,1.6,minivan,False,owned,front,True,7.0,8,31.0,5500.0
Nissan,automatic,black,193121,2006,gasoline,gasoline,3.5,suv,False,owned,all,True,5.0,1,31.0,8000.0
Ford,manual,black,350000,1997,diesel,diesel,1.8,hatchback,False,owned,front,False,1.0,2,31.0,1500.0
Renault,manual,other,494000,1998,gasoline,gasoline,2.0,hatchback,False,owned,front,True,7.0,1,31.0,1850.0
BMW,manual,black,500000,1997,gasoline,gasoline,1.8,sedan,False,owned,rear,False,9.0,1,31.0,2300.0
BMW,automatic,black,110000,2011,gasoline,gasoline,4.4,suv,False,owned,all,False,10.0,237,31.0,25900.0
Chrysler,automatic,other,246000,1998,gasoline,gasoline,3.5,sedan,False,owned,front,True,6.0,2,31.0,2500.0
Toyota,automatic,black,91000,2011,gasoline,gasoline,2.7,suv,False,owned,all,False,9.0,6,31.0,26000.0
Volkswagen,manual,silver,303000,2006,diesel,diesel,2.0,universal,False,owned,front,False,6.0,1,31.0,6000.0
Mazda,manual,blue,235000,1997,gasoline,gasoline,1.3,hatchback,False,owned,front,False,3.0,4,31.0,1450.0
Dodge,automatic,other,302000,2000,gasoline,gasoline,2.4,minivan,False,owned,front,True,8.0,3,31.0,948.5
Volkswagen,manual,white,430000,1998,diesel,diesel,1.9,sedan,False,owned,front,False,8.0,2,20.0,4000.0
Volkswagen,automatic,green,340000,2005,diesel,diesel,2.5,suv,False,owned,all,False,7.0,1,31.0,10000.0
Citroen,manual,other,200800,2003,gasoline,gasoline,1.8,hatchback,False,owned,front,False,9.0,28,31.0,3999.0
Peugeot,manual,silver,333794,2000,gasoline,gasoline,1.8,sedan,False,owned,front,True,6.0,1,31.0,3300.0
Ford,automatic,other,178324,2005,gasoline,gasoline,1.4,hatchback,False,owned,front,True,7.0,5,17.0,3746.56
Peugeot,manual,blue,350000,2001,diesel,diesel,2.0,universal,False,owned,front,False,2.0,1,31.0,3000.0
Fiat,manual,blue,325000,2007,diesel,diesel,2.0,minibus,False,owned,front,False,9.0,2,22.0,9000.0
Volkswagen,automatic,black,300000,2002,gasoline,gasoline,1.8,sedan,False,owned,front,False,5.0,3,31.0,3500.0
Great Wall,manual,silver,80000,2014,gasoline,gasoline,1.5,suv,False,owned,all,False,10.0,60,31.0,9300.0
Audi,manual,black,330000,1997,gasoline,gasoline,1.6,sedan,False,owned,front,False,9.0,38,31.0,3800.0
Renault,manual,green,304768,2000,gasoline,gasoline,2.0,hatchback,False,owned,all,True,8.0,74,31.0,3499.0
Audi,automatic,black,360000,2004,gasoline,gasoline,3.2,sedan,False,owned,all,True,9.0,4,8.0,7800.0
Land Rover,automatic,brown,115000,2014,diesel,diesel,3.0,suv,False,owned,all,False,3.0,1,31.0,37500.0
Citroen,manual,blue,170000,2003,diesel,diesel,1.4,hatchback,False,owned,front,False,9.0,1,10.0,2900.0
Audi,automatic,black,187000,2007,diesel,diesel,3.0,suv,False,owned,front,False,8.0,2,31.0,13200.0
Ford,manual,silver,209000,1999,gasoline,gasoline,1.6,universal,False,owned,front,False,12.0,6,31.0,3200.0
Renault,manual,silver,220000,2015,diesel,diesel,1.5,universal,False,owned,front,False,10.0,52,31.0,10700.0
Dodge,automatic,other,234,2002,gas,gasoline,3.3,minivan,False,owned,front,True,4.0,2,2.0,4900.0
Fiat,manual,black,151000,1998,gasoline,gasoline,1.1,hatchback,False,owned,front,False,10.0,11,31.0,1600.0
Audi,manual,silver,180000,2011,gasoline,gasoline,1.8,sedan,False,owned,front,False,12.0,9,11.0,10200.0
Nissan,automatic,violet,95000,2012,gasoline,gasoline,1.6,hatchback,False,owned,front,False,12.0,5,31.0,13300.0
Infiniti,automatic,brown,142176,2009,gasoline,gasoline,3.5,suv,False,owned,all,False,12.0,22,31.0,15500.0
Volkswagen,manual,blue,104000,2009,gasoline,gasoline,1.4,universal,False,owned,front,True,7.0,5,31.0,8500.0
Peugeot,manual,blue,397000,1999,diesel,diesel,2.0,universal,False,owned,front,True,3.0,39,31.0,2990.0
Renault,automatic,grey,147000,2015,diesel,diesel,1.5,minivan,False,owned,front,False,12.0,7,17.0,10900.0
Renault,manual,silver,288000,1997,gasoline,gasoline,1.6,minivan,False,owned,front,True,5.0,2,31.0,2500.0
Toyota,automatic,brown,105000,2014,hybrid-petrol,gasoline,1.8,universal,False,owned,front,False,5.0,19,31.0,14999.0
Volkswagen,manual,white,160000,2010,gasoline,gasoline,2.0,liftback,False,owned,front,False,4.0,1,5.0,10000.0
Audi,automatic,grey,405000,1998,gasoline,gasoline,2.4,sedan,False,owned,front,True,10.0,13,31.0,5000.0
Opel,manual,black,420000,2000,diesel,diesel,1.7,universal,False,owned,front,False,12.0,7,31.0,3000.0
Citroen,manual,blue,336000,2004,diesel,diesel,1.9,van,False,owned,front,False,11.0,8,31.0,3319.74
Ford,manual,white,460000,2003,diesel,diesel,2.5,minibus,False,owned,rear,False,9.0,2,31.0,5500.0
Hyundai,automatic,orange,0,2019,gasoline,gasoline,1.6,sedan,False,new,front,False,1.0,1,16.0,16058.05
Lifan,manual,black,71500,2014,gasoline,gasoline,1.8,suv,False,owned,front,False,4.0,1,1.0,7300.0
Nissan,manual,white,19500,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,4.0,6,31.0,8000.0
Opel,manual,brown,100000,2013,gasoline,gasoline,1.8,suv,False,owned,front,False,12.0,4,14.0,12900.0
Skoda,manual,yellow,395000,2006,gasoline,gasoline,1.4,hatchback,False,owned,front,True,12.0,61,31.0,3750.0
Nissan,manual,brown,300000,1999,gasoline,gasoline,1.8,hatchback,False,owned,front,False,6.0,1,12.0,1150.0
Seat,manual,blue,320765,2002,diesel,diesel,1.9,minivan,False,owned,front,False,8.0,9,31.0,6450.0
Hyundai,manual,black,111000,2010,gasoline,gasoline,1.3,hatchback,False,owned,front,False,5.0,3,31.0,5500.0
Chevrolet,manual,silver,261700,2008,gas,gasoline,2.0,sedan,False,owned,front,False,6.0,1,31.0,4500.0
Mercedes-Benz,automatic,black,700000,2001,gasoline,gasoline,5.0,sedan,False,owned,rear,True,7.0,2,31.0,3500.0
Peugeot,manual,blue,268000,2002,diesel,diesel,2.2,universal,False,owned,front,False,6.0,16,31.0,3500.0
Volvo,automatic,silver,350000,2001,gasoline,gasoline,2.4,universal,False,owned,front,False,9.0,3,15.0,4400.0
Ford,manual,silver,270000,2000,gasoline,gasoline,1.6,universal,False,emergency,front,False,3.0,2,31.0,4000.0
Audi,automatic,blue,366000,1998,gasoline,gasoline,2.4,sedan,False,owned,all,False,12.0,26,31.0,3800.0
Renault,manual,black,71000,2013,gasoline,gasoline,2.0,suv,False,owned,all,False,7.0,1,31.0,9010.71
Nissan,manual,grey,220000,2005,diesel,diesel,2.2,universal,False,owned,front,False,4.0,20,31.0,4800.0
Ford,manual,red,300000,1998,diesel,diesel,2.5,van,False,owned,rear,False,3.0,1,11.0,1800.0
Renault,manual,red,311545,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,True,9.0,1,0.0,1245.0
Opel,manual,black,400000,2005,diesel,diesel,1.7,universal,False,owned,front,False,12.0,1,31.0,5100.0
Ford,manual,silver,420000,1997,gasoline,gasoline,2.3,minivan,False,owned,front,True,4.0,1,31.0,2700.0
Nissan,automatic,silver,222200,2009,gasoline,gasoline,2.5,sedan,False,owned,front,True,12.0,57,31.0,8850.0
Chevrolet,automatic,blue,69100,2016,gasoline,gasoline,1.4,sedan,False,owned,front,False,9.0,2,31.0,13500.0
Skoda,manual,green,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,12.0,1,2.0,19381.11
Peugeot,manual,black,247000,2010,diesel,diesel,1.6,suv,False,owned,front,True,12.0,1,31.0,9999.0
BMW,manual,black,137000,2016,diesel,diesel,2.0,suv,False,owned,all,True,12.0,6,14.0,22990.0
Audi,manual,blue,325000,2001,diesel,diesel,2.5,universal,False,owned,front,True,12.0,72,31.0,5899.0
Alfa Romeo,manual,silver,297000,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,True,2.0,6,31.0,1200.0
Volkswagen,manual,blue,276000,2008,diesel,diesel,1.9,minivan,False,owned,front,False,12.0,2,2.0,7550.0
Honda,manual,white,130000,2012,gasoline,gasoline,2.4,sedan,False,owned,front,False,12.0,15,31.0,12000.0
Mercedes-Benz,automatic,black,247000,2010,diesel,diesel,3.0,sedan,False,owned,rear,True,12.0,9,31.0,20850.0
Volvo,automatic,silver,350000,2002,gasoline,gasoline,2.4,sedan,False,owned,front,False,7.0,5,31.0,4200.0
Nissan,manual,silver,353000,2004,diesel,diesel,3.0,suv,False,owned,all,False,12.0,6,15.0,13700.0
Volkswagen,automatic,black,200000,2010,diesel,diesel,2.0,sedan,False,owned,front,True,12.0,17,20.0,8750.0
Volkswagen,automatic,black,180000,2007,gasoline,gasoline,2.0,sedan,False,owned,front,False,9.0,2,31.0,7000.0
Fiat,manual,other,167000,1999,gasoline,gasoline,2.0,hatchback,False,owned,front,False,4.0,2,31.0,2250.0
Renault,manual,grey,33000,2019,gasoline,gasoline,1.6,van,False,owned,front,True,12.0,32,31.0,9450.0
Volkswagen,manual,blue,200000,1999,gas,gasoline,2.0,minivan,False,owned,front,False,8.0,1,31.0,4700.0
Peugeot,manual,blue,290000,1998,diesel,diesel,2.1,sedan,False,owned,front,False,2.0,2,31.0,2200.0
Chevrolet,manual,blue,160000,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,False,9.0,25,31.0,4000.0
Volkswagen,manual,white,150000,2003,gasoline,gasoline,1.2,hatchback,False,owned,front,False,4.0,6,16.0,2850.0
Opel,manual,blue,232000,2010,diesel,diesel,1.7,universal,False,owned,front,False,6.0,4,31.0,6700.0
Renault,manual,blue,245000,1997,gasoline,gasoline,1.8,hatchback,False,owned,front,False,5.0,1,31.0,1800.0
Mazda,manual,black,239792,2005,gasoline,gasoline,2.3,sedan,False,owned,front,True,12.0,20,31.0,5200.0
Ford,manual,white,270000,1997,diesel,diesel,2.5,minibus,False,owned,rear,False,2.0,3,31.0,3000.0
Volkswagen,automatic,black,160000,2016,diesel,diesel,1.6,universal,False,owned,front,False,12.0,8,12.0,14700.0
Dodge,automatic,black,321869,1999,gasoline,gasoline,2.7,sedan,False,owned,front,True,5.0,3,3.0,3000.0
Porsche,automatic,black,150000,2010,gasoline,gasoline,4.8,suv,False,owned,all,True,12.0,5,6.0,28500.0
Renault,automatic,blue,18000,2018,gasoline,gasoline,1.6,sedan,False,owned,front,True,12.0,6,8.0,9650.0
Ford,manual,silver,145000,2008,gas,gasoline,2.0,sedan,False,owned,front,False,8.0,10,31.0,6800.0
Audi,manual,blue,235653,2003,diesel,diesel,2.5,universal,False,owned,front,True,9.0,2,2.0,5600.0
Seat,manual,black,350000,2000,gasoline,gasoline,1.4,sedan,False,owned,front,True,10.0,3,5.0,2350.0
Saab,automatic,green,310000,2002,gasoline,gasoline,2.0,hatchback,False,owned,front,False,11.0,9,11.0,3500.0
Hyundai,manual,silver,350000,2005,diesel,diesel,2.0,minivan,False,owned,front,False,4.0,6,17.0,5250.0
Fiat,manual,blue,205000,1998,gasoline,gasoline,2.0,minivan,False,owned,front,True,12.0,1,13.0,3000.0
